sample_id,subject_id,session_id,media_path,label,label_source,split,recorded_sex
01-01-07-01-02-01-03,actor-03,01-01-07-01-02-01-03,data\ravdess\Actor_03\01-01-07-01-02-01-03.mp4,disgust,RAVDESS acted emotion,test,male
01-01-07-01-02-02-03,actor-03,01-01-07-01-02-02-03,data\ravdess\Actor_03\01-01-07-01-02-02-03.mp4,disgust,RAVDESS acted emotion,test,male
01-01-07-02-01-01-03,actor-03,01-01-07-02-01-01-03,data\ravdess\Actor_03\01-01-07-02-01-01-03.mp4,disgust,RAVDESS acted emotion,test,male
01-01-07-02-01-02-03,actor-03,01-01-07-02-01-02-03,data\ravdess\Actor_03\01-01-07-02-01-02-03.mp4,disgust,RAVDESS acted emotion,test,male
01-01-07-02-02-01-03,actor-03,01-01-07-02-02-01-03,data\ravdess\Actor_03\01-01-07-02-02-01-03.mp4,disgust,RAVDESS acted emotion,test,male
01-01-07-02-02-02-03,actor-03,01-01-07-02-02-02-03,data\ravdess\Actor_03\01-01-07-02-02-02-03.mp4,disgust,RAVDESS acted emotion,test,male
01-01-08-01-01-01-03,actor-03,01-01-08-01-01-01-03,data\ravdess\Actor_03\01-01-08-01-01-01-03.mp4,surprised,RAVDESS acted emotion,test,male
01-01-08-01-01-02-03,actor-03,01-01-08-01-01-02-03,data\ravdess\Actor_03\01-01-08-01-01-02-03.mp4,surprised,RAVDESS acted emotion,test,male
01-01-08-01-02-01-03,actor-03,01-01-08-01-02-01-03,data\ravdess\Actor_03\01-01-08-01-02-01-03.mp4,surprised,RAVDESS acted emotion,test,male
01-01-08-01-02-02-03,actor-03,01-01-08-01-02-02-03,data\ravdess\Actor_03\01-01-08-01-02-02-03.mp4,surprised,RAVDESS acted emotion,test,male
01-01-08-02-01-01-03,actor-03,01-01-08-02-01-01-03,data\ravdess\Actor_03\01-01-08-02-01-01-03.mp4,surprised,RAVDESS acted emotion,test,male
01-01-08-02-01-02-03,actor-03,01-01-08-02-01-02-03,data\ravdess\Actor_03\01-01-08-02-01-02-03.mp4,surprised,RAVDESS acted emotion,test,male
01-01-08-02-02-01-03,actor-03,01-01-08-02-02-01-03,data\ravdess\Actor_03\01-01-08-02-02-01-03.mp4,surprised,RAVDESS acted emotion,test,male
01-01-08-02-02-02-03,actor-03,01-01-08-02-02-02-03,data\ravdess\Actor_03\01-01-08-02-02-02-03.mp4,surprised,RAVDESS acted emotion,test,male
01-01-01-01-01-01-04,actor-04,01-01-01-01-01-01-04,data\ravdess\Actor_04\01-01-01-01-01-01-04.mp4,neutral,RAVDESS acted emotion,validation,female
01-01-01-01-01-02-04,actor-04,01-01-01-01-01-02-04,data\ravdess\Actor_04\01-01-01-01-01-02-04.mp4,neutral,RAVDESS acted emotion,validation,female
01-01-01-01-02-01-04,actor-04,01-01-01-01-02-01-04,data\ravdess\Actor_04\01-01-01-01-02-01-04.mp4,neutral,RAVDESS acted emotion,validation,female
01-01-01-01-02-02-04,actor-04,01-01-01-01-02-02-04,data\ravdess\Actor_04\01-01-01-01-02-02-04.mp4,neutral,RAVDESS acted emotion,validation,female
01-01-02-01-01-01-04,actor-04,01-01-02-01-01-01-04,data\ravdess\Actor_04\01-01-02-01-01-01-04.mp4,calm,RAVDESS acted emotion,validation,female
01-01-02-01-01-02-04,actor-04,01-01-02-01-01-02-04,data\ravdess\Actor_04\01-01-02-01-01-02-04.mp4,calm,RAVDESS acted emotion,validation,female
01-01-02-01-02-01-04,actor-04,01-01-02-01-02-01-04,data\ravdess\Actor_04\01-01-02-01-02-01-04.mp4,calm,RAVDESS acted emotion,validation,female
01-01-02-01-02-02-04,actor-04,01-01-02-01-02-02-04,data\ravdess\Actor_04\01-01-02-01-02-02-04.mp4,calm,RAVDESS acted emotion,validation,female
01-01-02-02-01-01-04,actor-04,01-01-02-02-01-01-04,data\ravdess\Actor_04\01-01-02-02-01-01-04.mp4,calm,RAVDESS acted emotion,validation,female
01-01-02-02-01-02-04,actor-04,01-01-02-02-01-02-04,data\ravdess\Actor_04\01-01-02-02-01-02-04.mp4,calm,RAVDESS acted emotion,validation,female
01-01-02-02-02-01-04,actor-04,01-01-02-02-02-01-04,data\ravdess\Actor_04\01-01-02-02-02-01-04.mp4,calm,RAVDESS acted emotion,validation,female
01-01-02-02-02-02-04,actor-04,01-01-02-02-02-02-04,data\ravdess\Actor_04\01-01-02-02-02-02-04.mp4,calm,RAVDESS acted emotion,validation,female
01-01-03-01-01-01-04,actor-04,01-01-03-01-01-01-04,data\ravdess\Actor_04\01-01-03-01-01-01-04.mp4,happy,RAVDESS acted emotion,validation,female
01-01-03-01-01-02-04,actor-04,01-01-03-01-01-02-04,data\ravdess\Actor_04\01-01-03-01-01-02-04.mp4,happy,RAVDESS acted emotion,validation,female
01-01-03-01-02-01-04,actor-04,01-01-03-01-02-01-04,data\ravdess\Actor_04\01-01-03-01-02-01-04.mp4,happy,RAVDESS acted emotion,validation,female
01-01-03-01-02-02-04,actor-04,01-01-03-01-02-02-04,data\ravdess\Actor_04\01-01-03-01-02-02-04.mp4,happy,RAVDESS acted emotion,validation,female
01-01-03-02-01-01-04,actor-04,01-01-03-02-01-01-04,data\ravdess\Actor_04\01-01-03-02-01-01-04.mp4,happy,RAVDESS acted emotion,validation,female
01-01-03-02-01-02-04,actor-04,01-01-03-02-01-02-04,data\ravdess\Actor_04\01-01-03-02-01-02-04.mp4,happy,RAVDESS acted emotion,validation,female
01-01-03-02-02-01-04,actor-04,01-01-03-02-02-01-04,data\ravdess\Actor_04\01-01-03-02-02-01-04.mp4,happy,RAVDESS acted emotion,validation,female
01-01-03-02-02-02-04,actor-04,01-01-03-02-02-02-04,data\ravdess\Actor_04\01-01-03-02-02-02-04.mp4,happy,RAVDESS acted emotion,validation,female
01-01-04-01-01-01-04,actor-04,01-01-04-01-01-01-04,data\ravdess\Actor_04\01-01-04-01-01-01-04.mp4,sad,RAVDESS acted emotion,validation,female
01-01-04-01-01-02-04,actor-04,01-01-04-01-01-02-04,data\ravdess\Actor_04\01-01-04-01-01-02-04.mp4,sad,RAVDESS acted emotion,validation,female
01-01-04-01-02-01-04,actor-04,01-01-04-01-02-01-04,data\ravdess\Actor_04\01-01-04-01-02-01-04.mp4,sad,RAVDESS acted emotion,validation,female
01-01-04-01-02-02-04,actor-04,01-01-04-01-02-02-04,data\ravdess\Actor_04\01-01-04-01-02-02-04.mp4,sad,RAVDESS acted emotion,validation,female
01-01-04-02-01-01-04,actor-04,01-01-04-02-01-01-04,data\ravdess\Actor_04\01-01-04-02-01-01-04.mp4,sad,RAVDESS acted emotion,validation,female
01-01-04-02-01-02-04,actor-04,01-01-04-02-01-02-04,data\ravdess\Actor_04\01-01-04-02-01-02-04.mp4,sad,RAVDESS acted emotion,validation,female
01-01-04-02-02-01-04,actor-04,01-01-04-02-02-01-04,data\ravdess\Actor_04\01-01-04-02-02-01-04.mp4,sad,RAVDESS acted emotion,validation,female
01-01-04-02-02-02-04,actor-04,01-01-04-02-02-02-04,data\ravdess\Actor_04\01-01-04-02-02-02-04.mp4,sad,RAVDESS acted emotion,validation,female
01-01-05-01-01-01-04,actor-04,01-01-05-01-01-01-04,data\ravdess\Actor_04\01-01-05-01-01-01-04.mp4,angry,RAVDESS acted emotion,validation,female
01-01-05-01-01-02-04,actor-04,01-01-05-01-01-02-04,data\ravdess\Actor_04\01-01-05-01-01-02-04.mp4,angry,RAVDESS acted emotion,validation,female
01-01-05-01-02-01-04,actor-04,01-01-05-01-02-01-04,data\ravdess\Actor_04\01-01-05-01-02-01-04.mp4,angry,RAVDESS acted emotion,validation,female
01-01-05-01-02-02-04,actor-04,01-01-05-01-02-02-04,data\ravdess\Actor_04\01-01-05-01-02-02-04.mp4,angry,RAVDESS acted emotion,validation,female
01-01-05-02-01-01-04,actor-04,01-01-05-02-01-01-04,data\ravdess\Actor_04\01-01-05-02-01-01-04.mp4,angry,RAVDESS acted emotion,validation,female
01-01-05-02-01-02-04,actor-04,01-01-05-02-01-02-04,data\ravdess\Actor_04\01-01-05-02-01-02-04.mp4,angry,RAVDESS acted emotion,validation,female
01-01-05-02-02-01-04,actor-04,01-01-05-02-02-01-04,data\ravdess\Actor_04\01-01-05-02-02-01-04.mp4,angry,RAVDESS acted emotion,validation,female
01-01-05-02-02-02-04,actor-04,01-01-05-02-02-02-04,data\ravdess\Actor_04\01-01-05-02-02-02-04.mp4,angry,RAVDESS acted emotion,validation,female
01-01-06-01-01-01-04,actor-04,01-01-06-01-01-01-04,data\ravdess\Actor_04\01-01-06-01-01-01-04.mp4,fearful,RAVDESS acted emotion,validation,female
01-01-06-01-01-02-04,actor-04,01-01-06-01-01-02-04,data\ravdess\Actor_04\01-01-06-01-01-02-04.mp4,fearful,RAVDESS acted emotion,validation,female
01-01-06-01-02-01-04,actor-04,01-01-06-01-02-01-04,data\ravdess\Actor_04\01-01-06-01-02-01-04.mp4,fearful,RAVDESS acted emotion,validation,female
01-01-06-01-02-02-04,actor-04,01-01-06-01-02-02-04,data\ravdess\Actor_04\01-01-06-01-02-02-04.mp4,fearful,RAVDESS acted emotion,validation,female
01-01-06-02-01-01-04,actor-04,01-01-06-02-01-01-04,data\ravdess\Actor_04\01-01-06-02-01-01-04.mp4,fearful,RAVDESS acted emotion,validation,female
01-01-06-02-01-02-04,actor-04,01-01-06-02-01-02-04,data\ravdess\Actor_04\01-01-06-02-01-02-04.mp4,fearful,RAVDESS acted emotion,validation,female
01-01-06-02-02-01-04,actor-04,01-01-06-02-02-01-04,data\ravdess\Actor_04\01-01-06-02-02-01-04.mp4,fearful,RAVDESS acted emotion,validation,female
01-01-06-02-02-02-04,actor-04,01-01-06-02-02-02-04,data\ravdess\Actor_04\01-01-06-02-02-02-04.mp4,fearful,RAVDESS acted emotion,validation,female
01-01-07-01-01-01-04,actor-04,01-01-07-01-01-01-04,data\ravdess\Actor_04\01-01-07-01-01-01-04.mp4,disgust,RAVDESS acted emotion,validation,female
01-01-07-01-01-02-04,actor-04,01-01-07-01-01-02-04,data\ravdess\Actor_04\01-01-07-01-01-02-04.mp4,disgust,RAVDESS acted emotion,validation,female
01-01-07-01-02-01-04,actor-04,01-01-07-01-02-01-04,data\ravdess\Actor_04\01-01-07-01-02-01-04.mp4,disgust,RAVDESS acted emotion,validation,female
01-01-07-01-02-02-04,actor-04,01-01-07-01-02-02-04,data\ravdess\Actor_04\01-01-07-01-02-02-04.mp4,disgust,RAVDESS acted emotion,validation,female
01-01-07-02-01-01-04,actor-04,01-01-07-02-01-01-04,data\ravdess\Actor_04\01-01-07-02-01-01-04.mp4,disgust,RAVDESS acted emotion,validation,female
01-01-07-02-01-02-04,actor-04,01-01-07-02-01-02-04,data\ravdess\Actor_04\01-01-07-02-01-02-04.mp4,disgust,RAVDESS acted emotion,validation,female
01-01-07-02-02-01-04,actor-04,01-01-07-02-02-01-04,data\ravdess\Actor_04\01-01-07-02-02-01-04.mp4,disgust,RAVDESS acted emotion,validation,female
01-01-07-02-02-02-04,actor-04,01-01-07-02-02-02-04,data\ravdess\Actor_04\01-01-07-02-02-02-04.mp4,disgust,RAVDESS acted emotion,validation,female
01-01-08-01-01-01-04,actor-04,01-01-08-01-01-01-04,data\ravdess\Actor_04\01-01-08-01-01-01-04.mp4,surprised,RAVDESS acted emotion,validation,female
01-01-08-01-01-02-04,actor-04,01-01-08-01-01-02-04,data\ravdess\Actor_04\01-01-08-01-01-02-04.mp4,surprised,RAVDESS acted emotion,validation,female
01-01-08-01-02-01-04,actor-04,01-01-08-01-02-01-04,data\ravdess\Actor_04\01-01-08-01-02-01-04.mp4,surprised,RAVDESS acted emotion,validation,female
01-01-08-01-02-02-04,actor-04,01-01-08-01-02-02-04,data\ravdess\Actor_04\01-01-08-01-02-02-04.mp4,surprised,RAVDESS acted emotion,validation,female
01-01-08-02-01-01-04,actor-04,01-01-08-02-01-01-04,data\ravdess\Actor_04\01-01-08-02-01-01-04.mp4,surprised,RAVDESS acted emotion,validation,female
01-01-08-02-01-02-04,actor-04,01-01-08-02-01-02-04,data\ravdess\Actor_04\01-01-08-02-01-02-04.mp4,surprised,RAVDESS acted emotion,validation,female
01-01-08-02-02-01-04,actor-04,01-01-08-02-02-01-04,data\ravdess\Actor_04\01-01-08-02-02-01-04.mp4,surprised,RAVDESS acted emotion,validation,female
01-01-08-02-02-02-04,actor-04,01-01-08-02-02-02-04,data\ravdess\Actor_04\01-01-08-02-02-02-04.mp4,surprised,RAVDESS acted emotion,validation,female
01-01-01-01-01-01-05,actor-05,01-01-01-01-01-01-05,data\ravdess\Actor_05\01-01-01-01-01-01-05.mp4,neutral,RAVDESS acted emotion,train,male
01-01-01-01-01-02-05,actor-05,01-01-01-01-01-02-05,data\ravdess\Actor_05\01-01-01-01-01-02-05.mp4,neutral,RAVDESS acted emotion,train,male
01-01-01-01-02-01-05,actor-05,01-01-01-01-02-01-05,data\ravdess\Actor_05\01-01-01-01-02-01-05.mp4,neutral,RAVDESS acted emotion,train,male
01-01-01-01-02-02-05,actor-05,01-01-01-01-02-02-05,data\ravdess\Actor_05\01-01-01-01-02-02-05.mp4,neutral,RAVDESS acted emotion,train,male
01-01-02-01-01-01-05,actor-05,01-01-02-01-01-01-05,data\ravdess\Actor_05\01-01-02-01-01-01-05.mp4,calm,RAVDESS acted emotion,train,male
01-01-02-01-01-02-05,actor-05,01-01-02-01-01-02-05,data\ravdess\Actor_05\01-01-02-01-01-02-05.mp4,calm,RAVDESS acted emotion,train,male
01-01-02-01-02-01-05,actor-05,01-01-02-01-02-01-05,data\ravdess\Actor_05\01-01-02-01-02-01-05.mp4,calm,RAVDESS acted emotion,train,male
01-01-02-01-02-02-05,actor-05,01-01-02-01-02-02-05,data\ravdess\Actor_05\01-01-02-01-02-02-05.mp4,calm,RAVDESS acted emotion,train,male
01-01-02-02-01-01-05,actor-05,01-01-02-02-01-01-05,data\ravdess\Actor_05\01-01-02-02-01-01-05.mp4,calm,RAVDESS acted emotion,train,male
01-01-02-02-01-02-05,actor-05,01-01-02-02-01-02-05,data\ravdess\Actor_05\01-01-02-02-01-02-05.mp4,calm,RAVDESS acted emotion,train,male
01-01-02-02-02-01-05,actor-05,01-01-02-02-02-01-05,data\ravdess\Actor_05\01-01-02-02-02-01-05.mp4,calm,RAVDESS acted emotion,train,male
01-01-02-02-02-02-05,actor-05,01-01-02-02-02-02-05,data\ravdess\Actor_05\01-01-02-02-02-02-05.mp4,calm,RAVDESS acted emotion,train,male
01-01-03-01-01-01-05,actor-05,01-01-03-01-01-01-05,data\ravdess\Actor_05\01-01-03-01-01-01-05.mp4,happy,RAVDESS acted emotion,train,male
01-01-03-01-01-02-05,actor-05,01-01-03-01-01-02-05,data\ravdess\Actor_05\01-01-03-01-01-02-05.mp4,happy,RAVDESS acted emotion,train,male
01-01-03-01-02-01-05,actor-05,01-01-03-01-02-01-05,data\ravdess\Actor_05\01-01-03-01-02-01-05.mp4,happy,RAVDESS acted emotion,train,male
01-01-03-01-02-02-05,actor-05,01-01-03-01-02-02-05,data\ravdess\Actor_05\01-01-03-01-02-02-05.mp4,happy,RAVDESS acted emotion,train,male
01-01-03-02-01-01-05,actor-05,01-01-03-02-01-01-05,data\ravdess\Actor_05\01-01-03-02-01-01-05.mp4,happy,RAVDESS acted emotion,train,male
01-01-03-02-01-02-05,actor-05,01-01-03-02-01-02-05,data\ravdess\Actor_05\01-01-03-02-01-02-05.mp4,happy,RAVDESS acted emotion,train,male
01-01-03-02-02-01-05,actor-05,01-01-03-02-02-01-05,data\ravdess\Actor_05\01-01-03-02-02-01-05.mp4,happy,RAVDESS acted emotion,train,male
01-01-03-02-02-02-05,actor-05,01-01-03-02-02-02-05,data\ravdess\Actor_05\01-01-03-02-02-02-05.mp4,happy,RAVDESS acted emotion,train,male
01-01-04-01-01-01-05,actor-05,01-01-04-01-01-01-05,data\ravdess\Actor_05\01-01-04-01-01-01-05.mp4,sad,RAVDESS acted emotion,train,male
01-01-04-01-01-02-05,actor-05,01-01-04-01-01-02-05,data\ravdess\Actor_05\01-01-04-01-01-02-05.mp4,sad,RAVDESS acted emotion,train,male
01-01-04-01-02-01-05,actor-05,01-01-04-01-02-01-05,data\ravdess\Actor_05\01-01-04-01-02-01-05.mp4,sad,RAVDESS acted emotion,train,male
01-01-04-01-02-02-05,actor-05,01-01-04-01-02-02-05,data\ravdess\Actor_05\01-01-04-01-02-02-05.mp4,sad,RAVDESS acted emotion,train,male
01-01-04-02-01-01-05,actor-05,01-01-04-02-01-01-05,data\ravdess\Actor_05\01-01-04-02-01-01-05.mp4,sad,RAVDESS acted emotion,train,male
01-01-04-02-01-02-05,actor-05,01-01-04-02-01-02-05,data\ravdess\Actor_05\01-01-04-02-01-02-05.mp4,sad,RAVDESS acted emotion,train,male
01-01-04-02-02-01-05,actor-05,01-01-04-02-02-01-05,data\ravdess\Actor_05\01-01-04-02-02-01-05.mp4,sad,RAVDESS acted emotion,train,male
01-01-04-02-02-02-05,actor-05,01-01-04-02-02-02-05,data\ravdess\Actor_05\01-01-04-02-02-02-05.mp4,sad,RAVDESS acted emotion,train,male
01-01-05-01-01-01-05,actor-05,01-01-05-01-01-01-05,data\ravdess\Actor_05\01-01-05-01-01-01-05.mp4,angry,RAVDESS acted emotion,train,male
01-01-05-01-01-02-05,actor-05,01-01-05-01-01-02-05,data\ravdess\Actor_05\01-01-05-01-01-02-05.mp4,angry,RAVDESS acted emotion,train,male
01-01-05-01-02-01-05,actor-05,01-01-05-01-02-01-05,data\ravdess\Actor_05\01-01-05-01-02-01-05.mp4,angry,RAVDESS acted emotion,train,male
01-01-05-01-02-02-05,actor-05,01-01-05-01-02-02-05,data\ravdess\Actor_05\01-01-05-01-02-02-05.mp4,angry,RAVDESS acted emotion,train,male
01-01-05-02-01-01-05,actor-05,01-01-05-02-01-01-05,data\ravdess\Actor_05\01-01-05-02-01-01-05.mp4,angry,RAVDESS acted emotion,train,male
01-01-05-02-01-02-05,actor-05,01-01-05-02-01-02-05,data\ravdess\Actor_05\01-01-05-02-01-02-05.mp4,angry,RAVDESS acted emotion,train,male
01-01-05-02-02-01-05,actor-05,01-01-05-02-02-01-05,data\ravdess\Actor_05\01-01-05-02-02-01-05.mp4,angry,RAVDESS acted emotion,train,male
01-01-05-02-02-02-05,actor-05,01-01-05-02-02-02-05,data\ravdess\Actor_05\01-01-05-02-02-02-05.mp4,angry,RAVDESS acted emotion,train,male
01-01-06-01-01-01-05,actor-05,01-01-06-01-01-01-05,data\ravdess\Actor_05\01-01-06-01-01-01-05.mp4,fearful,RAVDESS acted emotion,train,male
01-01-06-01-01-02-05,actor-05,01-01-06-01-01-02-05,data\ravdess\Actor_05\01-01-06-01-01-02-05.mp4,fearful,RAVDESS acted emotion,train,male
01-01-06-01-02-01-05,actor-05,01-01-06-01-02-01-05,data\ravdess\Actor_05\01-01-06-01-02-01-05.mp4,fearful,RAVDESS acted emotion,train,male
01-01-06-01-02-02-05,actor-05,01-01-06-01-02-02-05,data\ravdess\Actor_05\01-01-06-01-02-02-05.mp4,fearful,RAVDESS acted emotion,train,male
01-01-06-02-01-01-05,actor-05,01-01-06-02-01-01-05,data\ravdess\Actor_05\01-01-06-02-01-01-05.mp4,fearful,RAVDESS acted emotion,train,male
01-01-06-02-01-02-05,actor-05,01-01-06-02-01-02-05,data\ravdess\Actor_05\01-01-06-02-01-02-05.mp4,fearful,RAVDESS acted emotion,train,male
01-01-06-02-02-01-05,actor-05,01-01-06-02-02-01-05,data\ravdess\Actor_05\01-01-06-02-02-01-05.mp4,fearful,RAVDESS acted emotion,train,male
01-01-06-02-02-02-05,actor-05,01-01-06-02-02-02-05,data\ravdess\Actor_05\01-01-06-02-02-02-05.mp4,fearful,RAVDESS acted emotion,train,male
01-01-07-01-01-01-05,actor-05,01-01-07-01-01-01-05,data\ravdess\Actor_05\01-01-07-01-01-01-05.mp4,disgust,RAVDESS acted emotion,train,male
01-01-07-01-01-02-05,actor-05,01-01-07-01-01-02-05,data\ravdess\Actor_05\01-01-07-01-01-02-05.mp4,disgust,RAVDESS acted emotion,train,male
01-01-07-01-02-01-05,actor-05,01-01-07-01-02-01-05,data\ravdess\Actor_05\01-01-07-01-02-01-05.mp4,disgust,RAVDESS acted emotion,train,male
01-01-07-01-02-02-05,actor-05,01-01-07-01-02-02-05,data\ravdess\Actor_05\01-01-07-01-02-02-05.mp4,disgust,RAVDESS acted emotion,train,male
01-01-07-02-01-01-05,actor-05,01-01-07-02-01-01-05,data\ravdess\Actor_05\01-01-07-02-01-01-05.mp4,disgust,RAVDESS acted emotion,train,male
01-01-07-02-01-02-05,actor-05,01-01-07-02-01-02-05,data\ravdess\Actor_05\01-01-07-02-01-02-05.mp4,disgust,RAVDESS acted emotion,train,male
01-01-07-02-02-01-05,actor-05,01-01-07-02-02-01-05,data\ravdess\Actor_05\01-01-07-02-02-01-05.mp4,disgust,RAVDESS acted emotion,train,male
01-01-07-02-02-02-05,actor-05,01-01-07-02-02-02-05,data\ravdess\Actor_05\01-01-07-02-02-02-05.mp4,disgust,RAVDESS acted emotion,train,male
01-01-08-01-01-01-05,actor-05,01-01-08-01-01-01-05,data\ravdess\Actor_05\01-01-08-01-01-01-05.mp4,surprised,RAVDESS acted emotion,train,male
01-01-08-01-01-02-05,actor-05,01-01-08-01-01-02-05,data\ravdess\Actor_05\01-01-08-01-01-02-05.mp4,surprised,RAVDESS acted emotion,train,male
01-01-08-01-02-01-05,actor-05,01-01-08-01-02-01-05,data\ravdess\Actor_05\01-01-08-01-02-01-05.mp4,surprised,RAVDESS acted emotion,train,male
01-01-08-01-02-02-05,actor-05,01-01-08-01-02-02-05,data\ravdess\Actor_05\01-01-08-01-02-02-05.mp4,surprised,RAVDESS acted emotion,train,male
01-01-08-02-01-01-05,actor-05,01-01-08-02-01-01-05,data\ravdess\Actor_05\01-01-08-02-01-01-05.mp4,surprised,RAVDESS acted emotion,train,male
01-01-08-02-01-02-05,actor-05,01-01-08-02-01-02-05,data\ravdess\Actor_05\01-01-08-02-01-02-05.mp4,surprised,RAVDESS acted emotion,train,male
01-01-08-02-02-01-05,actor-05,01-01-08-02-02-01-05,data\ravdess\Actor_05\01-01-08-02-02-01-05.mp4,surprised,RAVDESS acted emotion,train,male
01-01-08-02-02-02-05,actor-05,01-01-08-02-02-02-05,data\ravdess\Actor_05\01-01-08-02-02-02-05.mp4,surprised,RAVDESS acted emotion,train,male
01-01-01-01-01-01-06,actor-06,01-01-01-01-01-01-06,data\ravdess\Actor_06\01-01-01-01-01-01-06.mp4,neutral,RAVDESS acted emotion,train,female
01-01-01-01-01-02-06,actor-06,01-01-01-01-01-02-06,data\ravdess\Actor_06\01-01-01-01-01-02-06.mp4,neutral,RAVDESS acted emotion,train,female
01-01-01-01-02-01-06,actor-06,01-01-01-01-02-01-06,data\ravdess\Actor_06\01-01-01-01-02-01-06.mp4,neutral,RAVDESS acted emotion,train,female
01-01-01-01-02-02-06,actor-06,01-01-01-01-02-02-06,data\ravdess\Actor_06\01-01-01-01-02-02-06.mp4,neutral,RAVDESS acted emotion,train,female
01-01-02-01-01-01-06,actor-06,01-01-02-01-01-01-06,data\ravdess\Actor_06\01-01-02-01-01-01-06.mp4,calm,RAVDESS acted emotion,train,female
01-01-02-01-01-02-06,actor-06,01-01-02-01-01-02-06,data\ravdess\Actor_06\01-01-02-01-01-02-06.mp4,calm,RAVDESS acted emotion,train,female
01-01-02-01-02-01-06,actor-06,01-01-02-01-02-01-06,data\ravdess\Actor_06\01-01-02-01-02-01-06.mp4,calm,RAVDESS acted emotion,train,female
01-01-02-01-02-02-06,actor-06,01-01-02-01-02-02-06,data\ravdess\Actor_06\01-01-02-01-02-02-06.mp4,calm,RAVDESS acted emotion,train,female
01-01-02-02-01-01-06,actor-06,01-01-02-02-01-01-06,data\ravdess\Actor_06\01-01-02-02-01-01-06.mp4,calm,RAVDESS acted emotion,train,female
01-01-02-02-01-02-06,actor-06,01-01-02-02-01-02-06,data\ravdess\Actor_06\01-01-02-02-01-02-06.mp4,calm,RAVDESS acted emotion,train,female
01-01-02-02-02-01-06,actor-06,01-01-02-02-02-01-06,data\ravdess\Actor_06\01-01-02-02-02-01-06.mp4,calm,RAVDESS acted emotion,train,female
01-01-02-02-02-02-06,actor-06,01-01-02-02-02-02-06,data\ravdess\Actor_06\01-01-02-02-02-02-06.mp4,calm,RAVDESS acted emotion,train,female
01-01-03-01-01-01-06,actor-06,01-01-03-01-01-01-06,data\ravdess\Actor_06\01-01-03-01-01-01-06.mp4,happy,RAVDESS acted emotion,train,female
01-01-03-01-01-02-06,actor-06,01-01-03-01-01-02-06,data\ravdess\Actor_06\01-01-03-01-01-02-06.mp4,happy,RAVDESS acted emotion,train,female
01-01-03-01-02-01-06,actor-06,01-01-03-01-02-01-06,data\ravdess\Actor_06\01-01-03-01-02-01-06.mp4,happy,RAVDESS acted emotion,train,female
01-01-03-01-02-02-06,actor-06,01-01-03-01-02-02-06,data\ravdess\Actor_06\01-01-03-01-02-02-06.mp4,happy,RAVDESS acted emotion,train,female
01-01-03-02-01-01-06,actor-06,01-01-03-02-01-01-06,data\ravdess\Actor_06\01-01-03-02-01-01-06.mp4,happy,RAVDESS acted emotion,train,female
01-01-03-02-01-02-06,actor-06,01-01-03-02-01-02-06,data\ravdess\Actor_06\01-01-03-02-01-02-06.mp4,happy,RAVDESS acted emotion,train,female
01-01-03-02-02-01-06,actor-06,01-01-03-02-02-01-06,data\ravdess\Actor_06\01-01-03-02-02-01-06.mp4,happy,RAVDESS acted emotion,train,female
